Station,Date,Measurement,Month,Year,Day,DoY
09/1949-05/1979,17/03/1976,1.6,03,1976,17,77
09/1949-05/1979,18/03/1976,0.3,03,1976,18,78
09/1949-05/1979,19/03/1976,12.5,03,1976,19,79
09/1949-05/1979,20/03/1976,19.6,03,1976,20,80
09/1949-05/1979,21/03/1976,2.7,03,1976,21,81
09/1949-05/1979,04/04/1976,10.8,04,1976,04,95
09/1949-05/1979,05/04/1976,28.1,04,1976,05,96
09/1949-05/1979,07/04/1976,0.6,04,1976,07,98
09/1949-05/1979,11/04/1976,0.0,04,1976,11,102
09/1949-05/1979,12/04/1976,11.1,04,1976,12,103
09/1949-05/1979,13/04/1976,1.1,04,1976,13,104
09/1949-05/1979,14/04/1976,0.0,04,1976,14,105
09/1949-05/1979,15/04/1976,0.0,04,1976,15,106
09/1949-05/1979,16/04/1976,2.9,04,1976,16,107
09/1949-05/1979,17/04/1976,0.0,04,1976,17,108
09/1949-05/1979,18/04/1976,0.2,04,1976,18,109
09/1949-05/1979,23/04/1976,0.0,04,1976,23,114
09/1949-05/1979,24/04/1976,0.4,04,1976,24,115
09/1949-05/1979,08/05/1976,0.4,05,1976,08,129
09/1949-05/1979,11/05/1976,1.5,05,1976,11,132
09/1949-05/1979,13/05/1976,1.2,05,1976,13,134
09/1949-05/1979,14/05/1976,1.8,05,1976,14,135
09/1949-05/1979,18/05/1976,0.8,05,1976,18,139
09/1949-05/1979,19/05/1976,0.5,05,1976,19,140
09/1949-05/1979,20/05/1976,0.3,05,1976,20,141
09/1949-05/1979,23/05/1976,0.2,05,1976,23,144
09/1949-05/1979,26/05/1976,0.0,05,1976,26,147
09/1949-05/1979,22/09/1976,1.7,09,1976,22,266
09/1949-05/1979,24/09/1976,0.0,09,1976,24,268
09/1949-05/1979,19/10/1976,0.5,10,1976,19,293
09/1949-05/1979,23/10/1976,0.2,10,1976,23,297
09/1949-05/1979,24/10/1976,16.6,10,1976,24,298
09/1949-05/1979,25/10/1976,5.5,10,1976,25,299
09/1949-05/1979,28/10/1976,6.5,10,1976,28,302
09/1949-05/1979,29/10/1976,8.5,10,1976,29,303
09/1949-05/1979,22/11/1976,0.7,11,1976,22,327
09/1949-05/1979,24/11/1976,29.8,11,1976,24,329
09/1949-05/1979,25/11/1976,39.6,11,1976,25,330
09/1949-05/1979,26/11/1976,12.9,11,1976,26,331
09/1949-05/1979,27/11/1976,38.5,11,1976,27,332
09/1949-05/1979,28/11/1976,8.2,11,1976,28,333
09/1949-05/1979,29/11/1976,9.8,11,1976,29,334
09/1949-05/1979,30/11/1976,3.1,11,1976,30,335
09/1949-05/1979,01/12/1976,6.9,12,1976,01,336
09/1949-05/1979,02/12/1976,0.4,12,1976,02,337
09/1949-05/1979,09/12/1976,3.7,12,1976,09,344
09/1949-05/1979,19/12/1976,5.7,12,1976,19,354
09/1949-05/1979,20/12/1976,0.6,12,1976,20,355
09/1949-05/1979,25/12/1976,27.3,12,1976,25,360
09/1949-05/1979,26/12/1976,10.5,12,1976,26,361
09/1949-05/1979,28/12/1976,2.9,12,1976,28,363
09/1949-05/1979,29/12/1976,5.5,12,1976,29,364
09/1949-05/1979,30/12/1976,0.6,12,1976,30,365
09/1949-05/1979,31/12/1976,2.8,12,1976,31,366
09/1949-05/1979,02/01/1977,17.8,01,1977,02,2
09/1949-05/1979,03/01/1977,7.5,01,1977,03,3
09/1949-05/1979,04/01/1977,0.4,01,1977,04,4
09/1949-05/1979,05/01/1977,8.9,01,1977,05,5
09/1949-05/1979,06/01/1977,5.4,01,1977,06,6
09/1949-05/1979,07/01/1977,0.2,01,1977,07,7
09/1949-05/1979,08/01/1977,0.1,01,1977,08,8
09/1949-05/1979,10/01/1977,0.7,01,1977,10,10
09/1949-05/1979,15/01/1977,9.3,01,1977,15,15
09/1949-05/1979,17/01/1977,2.7,01,1977,17,17
09/1949-05/1979,18/01/1977,17.1,01,1977,18,18
09/1949-05/1979,19/01/1977,47.0,01,1977,19,19
09/1949-05/1979,20/01/1977,11.5,01,1977,20,20
09/1949-05/1979,21/01/1977,3.5,01,1977,21,21
09/1949-05/1979,22/01/1977,11.1,01,1977,22,22
09/1949-05/1979,28/01/1977,16.3,01,1977,28,28
09/1949-05/1979,04/02/1977,4.6,02,1977,04,35
09/1949-05/1979,05/02/1977,3.8,02,1977,05,36
09/1949-05/1979,06/02/1977,8.5,02,1977,06,37
09/1949-05/1979,07/02/1977,14.0,02,1977,07,38
09/1949-05/1979,08/02/1977,14.2,02,1977,08,39
09/1949-05/1979,09/02/1977,1.9,02,1977,09,40
09/1949-05/1979,17/02/1977,0.3,02,1977,17,48
09/1949-05/1979,22/02/1977,2.1,02,1977,22,53
09/1949-05/1979,01/03/1977,1.4,03,1977,01,60
09/1949-05/1979,02/03/1977,1.6,03,1977,02,61
09/1949-05/1979,03/03/1977,24.3,03,1977,03,62
09/1949-05/1979,04/03/1977,7.6,03,1977,04,63
09/1949-05/1979,05/03/1977,9.7,03,1977,05,64
09/1949-05/1979,06/03/1977,0.2,03,1977,06,65
09/1949-05/1979,09/03/1977,21.4,03,1977,09,68
09/1949-05/1979,10/03/1977,0.5,03,1977,10,69
09/1949-05/1979,11/03/1977,3.1,03,1977,11,70
09/1949-05/1979,12/03/1977,5.1,03,1977,12,71
09/1949-05/1979,17/03/1977,6.6,03,1977,17,76
09/1949-05/1979,18/03/1977,6.6,03,1977,18,77
09/1949-05/1979,19/03/1977,1.0,03,1977,19,78
09/1949-05/1979,24/03/1977,0.0,03,1977,24,83
09/1949-05/1979,28/03/1977,0.4,03,1977,28,87
09/1949-05/1979,05/04/1977,1.8,04,1977,05,95
09/1949-05/1979,12/04/1977,2.6,04,1977,12,102
09/1949-05/1979,13/04/1977,23.9,04,1977,13,103
09/1949-05/1979,14/04/1977,32.1,04,1977,14,104
09/1949-05/1979,15/04/1977,6.8,04,1977,15,105
09/1949-05/1979,22/04/1977,4.3,04,1977,22,112
09/1949-05/1979,23/04/1977,13.4,04,1977,23,113
09/1949-05/1979,24/04/1977,3.2,04,1977,24,114
09/1949-05/1979,28/04/1977,0.2,04,1977,28,118
09/1949-05/1979,29/04/1977,6.2,04,1977,29,119
09/1949-05/1979,04/05/1977,0.0,05,1977,04,124
09/1949-05/1979,11/05/1977,0.5,05,1977,11,131
09/1949-05/1979,12/05/1977,0.5,05,1977,12,132
09/1949-05/1979,13/05/1977,2.7,05,1977,13,133
09/1949-05/1979,19/06/1977,0.6,06,1977,19,170
09/1949-05/1979,09/09/1977,0.0,09,1977,09,252
09/1949-05/1979,16/10/1977,9.0,10,1977,16,289
09/1949-05/1979,17/10/1977,21.5,10,1977,17,290
09/1949-05/1979,19/10/1977,0.0,10,1977,19,292
09/1949-05/1979,20/10/1977,2.7,10,1977,20,293
09/1949-05/1979,02/11/1977,0.0,11,1977,02,306
09/1949-05/1979,04/11/1977,0.0,11,1977,04,308
09/1949-05/1979,11/11/1977,5.5,11,1977,11,315
09/1949-05/1979,15/11/1977,0.5,11,1977,15,319
09/1949-05/1979,16/11/1977,0.1,11,1977,16,320
09/1949-05/1979,17/11/1977,1.7,11,1977,17,321
09/1949-05/1979,02/12/1977,0.3,12,1977,02,336
09/1949-05/1979,03/12/1977,6.7,12,1977,03,337
09/1949-05/1979,04/12/1977,18.6,12,1977,04,338
09/1949-05/1979,05/12/1977,34.4,12,1977,05,339
09/1949-05/1979,06/12/1977,1.7,12,1977,06,340
09/1949-05/1979,08/12/1977,22.5,12,1977,08,342
09/1949-05/1979,12/12/1977,0.6,12,1977,12,346
09/1949-05/1979,13/12/1977,9.8,12,1977,13,347
09/1949-05/1979,14/12/1977,9.4,12,1977,14,348
09/1949-05/1979,15/12/1977,29.7,12,1977,15,349
09/1949-05/1979,16/12/1977,13.1,12,1977,16,350
09/1949-05/1979,20/12/1977,2.9,12,1977,20,354
09/1949-05/1979,21/12/1977,12.0,12,1977,21,355
09/1949-05/1979,22/12/1977,17.0,12,1977,22,356
09/1949-05/1979,23/12/1977,1.0,12,1977,23,357
09/1949-05/1979,28/12/1977,0.5,12,1977,28,362
09/1949-05/1979,02/01/1978,17.9,01,1978,02,2
09/1949-05/1979,03/01/1978,27.5,01,1978,03,3
09/1949-05/1979,04/01/1978,1.5,01,1978,04,4
09/1949-05/1979,07/01/1978,0.6,01,1978,07,7
09/1949-05/1979,08/01/1978,1.5,01,1978,08,8
09/1949-05/1979,09/01/1978,20.5,01,1978,09,9
09/1949-05/1979,10/01/1978,3.3,01,1978,10,10
09/1949-05/1979,16/01/1978,1.5,01,1978,16,16
09/1949-05/1979,17/01/1978,4.0,01,1978,17,17
09/1949-05/1979,19/01/1978,2.9,01,1978,19,19
09/1949-05/1979,20/01/1978,8.9,01,1978,20,20
09/1949-05/1979,23/01/1978,2.3,01,1978,23,23
09/1949-05/1979,24/01/1978,2.2,01,1978,24,24
09/1949-05/1979,25/01/1978,25.6,01,1978,25,25
09/1949-05/1979,26/01/1978,13.4,01,1978,26,26
09/1949-05/1979,02/02/1978,6.9,02,1978,02,33
09/1949-05/1979,03/02/1978,0.6,02,1978,03,34
09/1949-05/1979,06/02/1978,0.2,02,1978,06,37
09/1949-05/1979,07/02/1978,1.8,02,1978,07,38
09/1949-05/1979,09/02/1978,8.4,02,1978,09,40
09/1949-05/1979,10/02/1978,0.0,02,1978,10,41
09/1949-05/1979,16/02/1978,7.1,02,1978,16,47
09/1949-05/1979,17/02/1978,8.5,02,1978,17,48
09/1949-05/1979,18/02/1978,0.6,02,1978,18,49
09/1949-05/1979,19/02/1978,0.3,02,1978,19,50
09/1949-05/1979,21/02/1978,7.0,02,1978,21,52
09/1949-05/1979,22/02/1978,3.3,02,1978,22,53
09/1949-05/1979,23/02/1978,1.9,02,1978,23,54
09/1949-05/1979,05/03/1978,11.1,03,1978,05,64
09/1949-05/1979,10/03/1978,0.0,03,1978,10,69
09/1949-05/1979,11/03/1978,3.3,03,1978,11,70
09/1949-05/1979,12/03/1978,28.2,03,1978,12,71
09/1949-05/1979,13/03/1978,33.5,03,1978,13,72
09/1949-05/1979,14/03/1978,2.0,03,1978,14,73
09/1949-05/1979,20/03/1978,0.0,03,1978,20,79
09/1949-05/1979,21/03/1978,0.0,03,1978,21,80
09/1949-05/1979,23/03/1978,24.9,03,1978,23,82
09/1949-05/1979,24/03/1978,2.1,03,1978,24,83
09/1949-05/1979,26/03/1978,1.3,03,1978,26,85
09/1949-05/1979,27/03/1978,0.0,03,1978,27,86
09/1949-05/1979,28/03/1978,0.0,03,1978,28,87
09/1949-05/1979,29/03/1978,1.5,03,1978,29,88
09/1949-05/1979,30/03/1978,7.1,03,1978,30,89
09/1949-05/1979,31/03/1978,0.9,03,1978,31,90
09/1949-05/1979,08/04/1978,0.0,04,1978,08,98
09/1949-05/1979,10/04/1978,0.0,04,1978,10,100
09/1949-05/1979,11/04/1978,0.0,04,1978,11,101
09/1949-05/1979,21/04/1978,0.9,04,1978,21,111
09/1949-05/1979,22/04/1978,0.0,04,1978,22,112
09/1949-05/1979,23/04/1978,4.2,04,1978,23,113
09/1949-05/1979,24/04/1978,20.6,04,1978,24,114
09/1949-05/1979,25/04/1978,0.0,04,1978,25,115
09/1949-05/1979,31/05/1978,0.0,05,1978,31,151
09/1949-05/1979,17/09/1978,0.0,09,1978,17,260
09/1949-05/1979,14/10/1978,0.6,10,1978,14,287
09/1949-05/1979,15/10/1978,6.2,10,1978,15,288
09/1949-05/1979,23/10/1978,0.0,10,1978,23,296
09/1949-05/1979,26/10/1978,9.7,10,1978,26,299
09/1949-05/1979,27/10/1978,0.3,10,1978,27,300
09/1949-05/1979,29/10/1978,1.1,10,1978,29,302
09/1949-05/1979,30/10/1978,10.1,10,1978,30,303
09/1949-05/1979,31/10/1978,5.9,10,1978,31,304
09/1949-05/1979,03/11/1978,2.8,11,1978,03,307
09/1949-05/1979,04/11/1978,28.3,11,1978,04,308
09/1949-05/1979,07/11/1978,2.2,11,1978,07,311
09/1949-05/1979,08/11/1978,9.3,11,1978,08,312
09/1949-05/1979,09/11/1978,5.1,11,1978,09,313
09/1949-05/1979,12/11/1978,0.0,11,1978,12,316
09/1949-05/1979,29/11/1978,0.0,11,1978,29,333
09/1949-05/1979,30/11/1978,3.2,11,1978,30,334
09/1949-05/1979,01/12/1978,6.1,12,1978,01,335
09/1949-05/1979,02/12/1978,27.7,12,1978,02,336
09/1949-05/1979,03/12/1978,14.3,12,1978,03,337
09/1949-05/1979,04/12/1978,2.8,12,1978,04,338
09/1949-05/1979,05/12/1978,1.3,12,1978,05,339
09/1949-05/1979,07/12/1978,0.9,12,1978,07,341
09/1949-05/1979,08/12/1978,6.7,12,1978,08,342
09/1949-05/1979,09/12/1978,2.5,12,1978,09,343
09/1949-05/1979,10/12/1978,1.7,12,1978,10,344
09/1949-05/1979,11/12/1978,7.3,12,1978,11,345
09/1949-05/1979,12/12/1978,9.8,12,1978,12,346
09/1949-05/1979,13/12/1978,0.9,12,1978,13,347
09/1949-05/1979,15/12/1978,0.0,12,1978,15,349
09/1949-05/1979,16/12/1978,0.0,12,1978,16,350
09/1949-05/1979,25/12/1978,2.9,12,1978,25,359
09/1949-05/1979,26/12/1978,2.6,12,1978,26,360
09/1949-05/1979,27/12/1978,3.5,12,1978,27,361
09/1949-05/1979,28/12/1978,0.4,12,1978,28,362
09/1949-05/1979,29/12/1978,0.3,12,1978,29,363
09/1949-05/1979,03/01/1979,8.3,01,1979,03,3
09/1949-05/1979,04/01/1979,2.2,01,1979,04,4
09/1949-05/1979,06/01/1979,3.3,01,1979,06,6
09/1949-05/1979,07/01/1979,0.9,01,1979,07,7
09/1949-05/1979,08/01/1979,19.9,01,1979,08,8
09/1949-05/1979,15/01/1979,0.3,01,1979,15,15
09/1949-05/1979,16/01/1979,0.1,01,1979,16,16
09/1949-05/1979,18/01/1979,0.2,01,1979,18,18
09/1949-05/1979,19/01/1979,1.1,01,1979,19,19
09/1949-05/1979,20/01/1979,3.8,01,1979,20,20
09/1949-05/1979,21/01/1979,6.4,01,1979,21,21
09/1949-05/1979,22/01/1979,0.7,01,1979,22,22
09/1949-05/1979,25/01/1979,0.0,01,1979,25,25
09/1949-05/1979,27/01/1979,0.0,01,1979,27,27
09/1949-05/1979,01/02/1979,1.7,02,1979,01,32
09/1949-05/1979,02/02/1979,0.5,02,1979,02,33
09/1949-05/1979,07/02/1979,10.1,02,1979,07,38
09/1949-05/1979,08/02/1979,7.9,02,1979,08,39
09/1949-05/1979,09/02/1979,2.4,02,1979,09,40
09/1949-05/1979,10/02/1979,8.6,02,1979,10,41
09/1949-05/1979,19/02/1979,0.0,02,1979,19,50
09/1949-05/1979,20/02/1979,0.5,02,1979,20,51
09/1949-05/1979,22/02/1979,0.0,02,1979,22,53
09/1949-05/1979,27/02/1979,0.4,02,1979,27,58
09/1949-05/1979,05/03/1979,0.4,03,1979,05,64
09/1949-05/1979,07/03/1979,13.2,03,1979,07,66
09/1949-05/1979,08/03/1979,19.2,03,1979,08,67
09/1949-05/1979,09/03/1979,2.8,03,1979,09,68
09/1949-05/1979,13/03/1979,0.7,03,1979,13,72
09/1949-05/1979,23/03/1979,4.4,03,1979,23,82
09/1949-05/1979,25/03/1979,2.0,03,1979,25,84
09/1949-05/1979,26/03/1979,8.5,03,1979,26,85
09/1949-05/1979,04/04/1979,0.2,04,1979,04,94
09/1949-05/1979,05/04/1979,0.0,04,1979,05,95
09/1949-05/1979,10/04/1979,0.3,04,1979,10,100
09/1949-05/1979,13/04/1979,4.0,04,1979,13,103
09/1949-05/1979,22/04/1979,1.5,04,1979,22,112
09/1949-05/1979,02/05/1979,0.0,05,1979,02,122
09/1949-05/1979,13/05/1979,0.0,05,1979,13,133
09/1949-05/1979,18/05/1979,4.6,05,1979,18,138
09/1979-05/1995,05/09/1979,0.0,09,1979,05,248
09/1979-05/1995,02/10/1979,1.5,10,1979,02,275
09/1979-05/1995,03/10/1979,0.3,10,1979,03,276
09/1979-05/1995,04/10/1979,5.7,10,1979,04,277
09/1979-05/1995,05/10/1979,7.9,10,1979,05,278
09/1979-05/1995,11/10/1979,0.3,10,1979,11,284
09/1979-05/1995,20/10/1979,0.3,10,1979,20,293
09/1979-05/1995,21/10/1979,0.0,10,1979,21,294
09/1979-05/1995,22/10/1979,17.3,10,1979,22,295
09/1979-05/1995,23/10/1979,9.4,10,1979,23,296
09/1979-05/1995,24/10/1979,1.3,10,1979,24,297
09/1979-05/1995,01/11/1979,2.4,11,1979,01,305
09/1979-05/1995,02/11/1979,0.0,11,1979,02,306
09/1979-05/1995,03/11/1979,0.0,11,1979,03,307
09/1979-05/1995,06/11/1979,0.0,11,1979,06,310
09/1979-05/1995,07/11/1979,2.0,11,1979,07,311
09/1979-05/1995,08/11/1979,0.0,11,1979,08,312
09/1979-05/1995,10/11/1979,0.0,11,1979,10,314
09/1979-05/1995,27/11/1979,3.4,11,1979,27,331
09/1979-05/1995,28/11/1979,38.6,11,1979,28,332
09/1979-05/1995,29/11/1979,23.7,11,1979,29,333
09/1979-05/1995,30/11/1979,0.3,11,1979,30,334
09/1979-05/1995,04/12/1979,0.0,12,1979,04,338
09/1979-05/1995,05/12/1979,18.9,12,1979,05,339
09/1979-05/1995,06/12/1979,15.5,12,1979,06,340
09/1979-05/1995,07/12/1979,0.0,12,1979,07,341
09/1979-05/1995,12/12/1979,0.6,12,1979,12,346
09/1979-05/1995,13/12/1979,11.0,12,1979,13,347
09/1979-05/1995,14/12/1979,27.4,12,1979,14,348
09/1979-05/1995,15/12/1979,0.3,12,1979,15,349
09/1979-05/1995,16/12/1979,2.2,12,1979,16,350
09/1979-05/1995,18/12/1979,15.2,12,1979,18,352
09/1979-05/1995,19/12/1979,7.1,12,1979,19,353
09/1979-05/1995,24/12/1979,10.4,12,1979,24,358
09/1979-05/1995,25/12/1979,31.9,12,1979,25,359
09/1979-05/1995,26/12/1979,6.3,12,1979,26,360
09/1979-05/1995,27/12/1979,2.5,12,1979,27,361
09/1979-05/1995,28/12/1979,5.5,12,1979,28,362
09/1979-05/1995,30/12/1979,2.7,12,1979,30,364
09/1979-05/1995,31/12/1979,1.7,12,1979,31,365
09/1979-05/1995,02/01/1980,3.0,01,1980,02,2
09/1979-05/1995,04/01/1980,0.0,01,1980,04,4
09/1979-05/1995,05/01/1980,48.0,01,1980,05,5
09/1979-05/1995,06/01/1980,18.3,01,1980,06,6
09/1979-05/1995,09/01/1980,0.4,01,1980,09,9
09/1979-05/1995,10/01/1980,0.3,01,1980,10,10
09/1979-05/1995,12/01/1980,3.7,01,1980,12,12
09/1979-05/1995,13/01/1980,17.2,01,1980,13,13
09/1979-05/1995,14/01/1980,6.9,01,1980,14,14
09/1979-05/1995,15/01/1980,2.4,01,1980,15,15
09/1979-05/1995,16/01/1980,0.4,01,1980,16,16
09/1979-05/1995,17/01/1980,2.4,01,1980,17,17
09/1979-05/1995,22/01/1980,1.3,01,1980,22,22
09/1979-05/1995,23/01/1980,14.8,01,1980,23,23
09/1979-05/1995,24/01/1980,4.6,01,1980,24,24
09/1979-05/1995,25/01/1980,7.3,01,1980,25,25
09/1979-05/1995,26/01/1980,1.0,01,1980,26,26
09/1979-05/1995,28/01/1980,2.4,01,1980,28,28
09/1979-05/1995,29/01/1980,0.0,01,1980,29,29
09/1979-05/1995,04/02/1980,9.4,02,1980,04,35
09/1979-05/1995,05/02/1980,6.9,02,1980,05,36
09/1979-05/1995,06/02/1980,0.3,02,1980,06,37
09/1979-05/1995,09/02/1980,1.2,02,1980,09,40
09/1979-05/1995,11/02/1980,0.9,02,1980,11,42
09/1979-05/1995,13/02/1980,9.4,02,1980,13,44
09/1979-05/1995,14/02/1980,18.0,02,1980,14,45
09/1979-05/1995,15/02/1980,2.6,02,1980,15,46
09/1979-05/1995,16/02/1980,22.4,02,1980,16,47
09/1979-05/1995,17/02/1980,10.3,02,1980,17,48
09/1979-05/1995,19/02/1980,5.4,02,1980,19,50
09/1979-05/1995,20/02/1980,1.1,02,1980,20,51
09/1979-05/1995,21/02/1980,0.5,02,1980,21,52
09/1979-05/1995,23/02/1980,0.2,02,1980,23,54
09/1979-05/1995,25/02/1980,11.6,02,1980,25,56
09/1979-05/1995,26/02/1980,5.8,02,1980,26,57
09/1979-05/1995,27/02/1980,3.2,02,1980,27,58
09/1979-05/1995,28/02/1980,9.5,02,1980,28,59
09/1979-05/1995,29/02/1980,16.4,02,1980,29,60
09/1979-05/1995,01/03/1980,27.3,03,1980,01,61
09/1979-05/1995,02/03/1980,17.9,03,1980,02,62
09/1979-05/1995,08/03/1980,0.2,03,1980,08,68
09/1979-05/1995,09/03/1980,0.0,03,1980,09,69
09/1979-05/1995,11/03/1980,12.9,03,1980,11,71
09/1979-05/1995,12/03/1980,6.2,03,1980,12,72
09/1979-05/1995,14/03/1980,0.0,03,1980,14,74
09/1979-05/1995,17/03/1980,1.9,03,1980,17,77
09/1979-05/1995,18/03/1980,13.8,03,1980,18,78
09/1979-05/1995,19/03/1980,0.5,03,1980,19,79
09/1979-05/1995,23/03/1980,0.0,03,1980,23,83
09/1979-05/1995,24/03/1980,0.0,03,1980,24,84
09/1979-05/1995,26/03/1980,1.8,03,1980,26,86
09/1979-05/1995,27/03/1980,4.1,03,1980,27,87
09/1979-05/1995,28/03/1980,1.0,03,1980,28,88
09/1979-05/1995,01/04/1980,3.6,04,1980,01,92
09/1979-05/1995,02/04/1980,14.3,04,1980,02,93
09/1979-05/1995,03/04/1980,43.0,04,1980,03,94
09/1979-05/1995,12/04/1980,2.3,04,1980,12,103
09/1979-05/1995,14/04/1980,7.3,04,1980,14,105
09/1979-05/1995,15/04/1980,3.6,04,1980,15,106
09/1979-05/1995,27/04/1980,0.4,04,1980,27,118
09/1979-05/1995,28/04/1980,1.4,04,1980,28,119
09/1979-05/1995,02/05/1980,0.0,05,1980,02,123
09/1979-05/1995,12/05/1980,0.8,05,1980,12,133
09/1979-05/1995,13/05/1980,0.6,05,1980,13,134
09/1979-05/1995,04/09/1980,0.2,09,1980,04,248
09/1979-05/1995,30/09/1980,0.0,09,1980,30,274
09/1979-05/1995,02/10/1980,4.1,10,1980,02,276
09/1979-05/1995,03/10/1980,2.6,10,1980,03,277
09/1979-05/1995,23/10/1980,0.1,10,1980,23,297
09/1979-05/1995,24/10/1980,13.2,10,1980,24,298
09/1979-05/1995,30/10/1980,4.7,10,1980,30,304
09/1979-05/1995,31/10/1980,8.1,10,1980,31,305
09/1979-05/1995,20/11/1980,2.7,11,1980,20,325
09/1979-05/1995,06/12/1980,4.5,12,1980,06,341
09/1979-05/1995,09/12/1980,5.9,12,1980,09,344
09/1979-05/1995,10/12/1980,29.7,12,1980,10,345
09/1979-05/1995,11/12/1980,15.9,12,1980,11,346
09/1979-05/1995,12/12/1980,6.8,12,1980,12,347
09/1979-05/1995,13/12/1980,9.9,12,1980,13,348
09/1979-05/1995,15/12/1980,8.3,12,1980,15,350
09/1979-05/1995,16/12/1980,0.9,12,1980,16,351
09/1979-05/1995,20/12/1980,0.3,12,1980,20,355
09/1979-05/1995,24/12/1980,3.4,12,1980,24,359
09/1979-05/1995,26/12/1980,16.0,12,1980,26,361
09/1979-05/1995,27/12/1980,21.2,12,1980,27,362
09/1979-05/1995,28/12/1980,18.3,12,1980,28,363
09/1979-05/1995,29/12/1980,5.8,12,1980,29,364
09/1979-05/1995,02/01/1981,37.5,01,1981,02,2
09/1979-05/1995,03/01/1981,34.2,01,1981,03,3
09/1979-05/1995,04/01/1981,2.1,01,1981,04,4
09/1979-05/1995,05/01/1981,0.8,01,1981,05,5
09/1979-05/1995,06/01/1981,0.7,01,1981,06,6
09/1979-05/1995,07/01/1981,4.8,01,1981,07,7
09/1979-05/1995,10/01/1981,19.0,01,1981,10,10
09/1979-05/1995,11/01/1981,73.1,01,1981,11,11
09/1979-05/1995,12/01/1981,1.7,01,1981,12,12
09/1979-05/1995,15/01/1981,0.0,01,1981,15,15
09/1979-05/1995,16/01/1981,8.6,01,1981,16,16
09/1979-05/1995,17/01/1981,16.0,01,1981,17,17
09/1979-05/1995,18/01/1981,5.4,01,1981,18,18
09/1979-05/1995,20/01/1981,7.0,01,1981,20,20
09/1979-05/1995,21/01/1981,0.2,01,1981,21,21
09/1979-05/1995,24/01/1981,0.0,01,1981,24,24
09/1979-05/1995,25/01/1981,1.5,01,1981,25,25
09/1979-05/1995,26/01/1981,50.3,01,1981,26,26
09/1979-05/1995,27/01/1981,8.5,01,1981,27,27
09/1979-05/1995,30/01/1981,15.2,01,1981,30,30
09/1979-05/1995,31/01/1981,18.9,01,1981,31,31
09/1979-05/1995,01/02/1981,12.6,02,1981,01,32
09/1979-05/1995,02/02/1981,1.6,02,1981,02,33
09/1979-05/1995,04/02/1981,6.7,02,1981,04,35
09/1979-05/1995,05/02/1981,4.9,02,1981,05,36
09/1979-05/1995,08/02/1981,10.9,02,1981,08,39
09/1979-05/1995,15/02/1981,1.3,02,1981,15,46
09/1979-05/1995,16/02/1981,4.4,02,1981,16,47
09/1979-05/1995,17/02/1981,2.6,02,1981,17,48
09/1979-05/1995,18/02/1981,7.3,02,1981,18,49
09/1979-05/1995,19/02/1981,0.3,02,1981,19,50
09/1979-05/1995,20/02/1981,1.0,02,1981,20,51
09/1979-05/1995,23/02/1981,13.3,02,1981,23,54
09/1979-05/1995,24/02/1981,15.2,02,1981,24,55
09/1979-05/1995,25/02/1981,6.8,02,1981,25,56
09/1979-05/1995,28/02/1981,8.8,02,1981,28,59
09/1979-05/1995,01/03/1981,15.1,03,1981,01,60
09/1979-05/1995,02/03/1981,1.6,03,1981,02,61
09/1979-05/1995,10/03/1981,14.1,03,1981,10,69
09/1979-05/1995,13/03/1981,0.0,03,1981,13,72
09/1979-05/1995,20/03/1981,0.2,03,1981,20,79
09/1979-05/1995,21/03/1981,2.9,03,1981,21,80
09/1979-05/1995,23/03/1981,0.0,03,1981,23,82
09/1979-05/1995,25/03/1981,27.6,03,1981,25,84
09/1979-05/1995,26/03/1981,9.2,03,1981,26,85
09/1979-05/1995,27/03/1981,1.4,03,1981,27,86
09/1979-05/1995,04/04/1981,0.9,04,1981,04,94
09/1979-05/1995,05/04/1981,0.2,04,1981,05,95
09/1979-05/1995,06/04/1981,13.8,04,1981,06,96
09/1979-05/1995,07/04/1981,0.3,04,1981,07,97
09/1979-05/1995,10/04/1981,1.2,04,1981,10,100
09/1979-05/1995,11/04/1981,7.2,04,1981,11,101
09/1979-05/1995,12/04/1981,0.2,04,1981,12,102
09/1979-05/1995,15/04/1981,5.8,04,1981,15,105
09/1979-05/1995,27/04/1981,0.0,04,1981,27,117
09/1979-05/1995,29/04/1981,0.0,04,1981,29,119
09/1979-05/1995,02/05/1981,0.0,05,1981,02,122
09/1979-05/1995,03/05/1981,1.9,05,1981,03,123
09/1979-05/1995,03/06/1981,0.0,06,1981,03,154
09/1979-05/1995,15/06/1981,3.3,06,1981,15,166
09/1979-05/1995,16/06/1981,0.8,06,1981,16,167
09/1979-05/1995,27/09/1981,3.8,09,1981,27,270
09/1979-05/1995,11/10/1981,2.7,10,1981,11,284
09/1979-05/1995,04/11/1981,3.3,11,1981,04,308
09/1979-05/1995,10/11/1981,1.3,11,1981,10,314
09/1979-05/1995,11/11/1981,1.5,11,1981,11,315
09/1979-05/1995,12/11/1981,5.0,11,1981,12,316
09/1979-05/1995,16/11/1981,0.3,11,1981,16,320
09/1979-05/1995,17/11/1981,2.7,11,1981,17,321
09/1979-05/1995,18/11/1981,20.6,11,1981,18,322
09/1979-05/1995,19/11/1981,5.9,11,1981,19,323
09/1979-05/1995,20/11/1981,17.9,11,1981,20,324
09/1979-05/1995,28/11/1981,2.0,11,1981,28,332
09/1979-05/1995,29/11/1981,1.7,11,1981,29,333
